City_PK,State,City_Village,latitude,longitude
Yupia|Arunachal Pradesh,Arunachal Pradesh,Yupia,27.1462282,93.7205996
Itanagar|Arunachal Pradesh,Arunachal Pradesh,Itanagar,27.0979659,93.6237291
Naharlagun|Arunachal Pradesh,Arunachal Pradesh,Naharlagun,27.1032229,93.6923098
Sagalee|Arunachal Pradesh,Arunachal Pradesh,Sagalee,27.2514672,93.4919106
Boleng|Arunachal Pradesh,Arunachal Pradesh,Boleng,28.3224401,94.9542331
Pangin|Arunachal Pradesh,Arunachal Pradesh,Pangin,28.2112611,94.9895992
Tawang|Arunachal Pradesh,Arunachal Pradesh,Tawang,27.5879186,91.863733
Khonsa|Arunachal Pradesh,Arunachal Pradesh,Khonsa,26.9910099,95.5061065
Deomali|Arunachal Pradesh,Arunachal Pradesh,Deomali,27.1959185,95.4642398
Yingkiong|Arunachal Pradesh,Arunachal Pradesh,Yingkiong,28.6410598,95.0276607
Daporijo|Arunachal Pradesh,Arunachal Pradesh,Daporijo,27.9843402,94.2190544
Bomdila|Arunachal Pradesh,Arunachal Pradesh,Bomdila,27.2655136,92.4201467
Dirang|Arunachal Pradesh,Arunachal Pradesh,Dirang,27.36008,92.24121
Rupa|Arunachal Pradesh,Arunachal Pradesh,Rupa,27.2038979,92.3998289
Aalo|Arunachal Pradesh,Arunachal Pradesh,Aalo,28.1385744,94.76341531
Pathsala|Assam,Assam,Pathsala,26.5051095,91.1778073
Mushalpur|Assam,Assam,Mushalpur,26.6620387,91.3410716
Goreswar|Assam,Assam,Goreswar,26.63033105,91.70161704
Takhlibilar Pathar|Assam,Assam,Takhlibilar Pathar,26.5132012,91.0083637
Barpeta|Assam,Assam,Barpeta,26.34142215,91.01674328
Barpeta Road|Assam,Assam,Barpeta Road,26.5048418,90.9667636
Khaira Bari|Assam,Assam,Khaira Bari,26.5251643,90.9844567
Sarbhog|Assam,Assam,Sarbhog,26.4904241,90.8841992
Howli|Assam,Assam,Howli,26.4232202,90.9800692
Bohari|Assam,Assam,Bohari,26.2525569,91.1377008
Sarthebari|Assam,Assam,Sarthebari,26.4403306,91.4375589
Biswanath Chariali|Assam,Assam,Biswanath Chariali,26.72667,93.147765
Gohpur|Assam,Assam,Gohpur,26.8789602,93.6057847
Chalantapara Pt 4|Assam,Assam,Chalantapara Pt 4,26.5030072,90.5535724
Bongaigaon|Assam,Assam,Bongaigaon,26.41237695,90.57149765
New Bongaigaon Railway Colony|Assam,Assam,New Bongaigaon Railway Colony,26.4862765,90.5281454
Abhayapuri|Assam,Assam,Abhayapuri,26.334307,90.6669044
Katirail TE|Assam,Assam,Katirail TE,24.9322326,92.5916443
Niz Katigorah Pt 3|Assam,Assam,Niz Katigorah Pt 3,24.8852245,92.5668555
Lakhipur Cachar|Assam,Assam,Lakhipur Cachar,24.8406021,93.06171007
Dudhpatil Pt 5|Assam,Assam,Dudhpatil Pt 5,24.8592012,92.8064442
Dudhpatil Pt 6|Assam,Assam,Dudhpatil Pt 6,24.8505676,92.8112491
Irongmara|Assam,Assam,Irongmara,24.6889978,92.7422093
Silchar|Assam,Assam,Silchar,24.8178611,92.75622075
Durga Nagar Part 5|Assam,Assam,Durga Nagar Part 5,24.8354584,92.7751555
Moranhat|Assam,Assam,Moranhat,27.1787478,94.9169196
Sepon|Assam,Assam,Sepon,27.1106796,94.8494709
Sonari|Assam,Assam,Sonari,27.05571005,95.12029902
Bijni|Assam,Assam,Bijni,26.6166923,90.72374386
Basugaon|Assam,Assam,Basugaon,26.459743,90.4222617
Dalgaon|Assam,Assam,Dalgaon,26.5408243,92.22237164
Kharupatia|Assam,Assam,Kharupatia,26.5096965,92.1352039
Mangaldoi|Assam,Assam,Mangaldoi,26.3939266,92.03900882
Dhemaji|Assam,Assam,Dhemaji,27.4668315,94.51786509
Jonai Bazar|Assam,Assam,Jonai Bazar,27.8215058,95.2358035
Lakhi Nepali|Assam,Assam,Lakhi Nepali,27.840154,95.2449409
Silapathar|Assam,Assam,Silapathar,27.5893833,94.7255857
Anand Nagar|Assam,Assam,Anand Nagar,26.2273378,90.2221213
Bilasipara|Assam,Assam,Bilasipara,26.2316753,90.2324363
Sapatgram|Assam,Assam,Sapatgram,26.3338284,90.1063309
Chapar|Assam,Assam,Chapar,26.2717515,90.4422855
Dhubri|Assam,Assam,Dhubri,26.01894625,89.94188952
Gauripur|Assam,Assam,Gauripur,26.0865358,89.964662
Jhagra Pt 3|Assam,Assam,Jhagra Pt 3,26.0399054,89.9591792
Golokganj|Assam,Assam,Golokganj,26.1055618,89.8311875
Chabua|Assam,Assam,Chabua,27.5595691,95.14679344
Barbari AMC Area|Assam,Assam,Barbari AMC Area,27.4705449,94.9124625
Dibrugarh|Assam,Assam,Dibrugarh,27.4844597,94.9019447
Behiating AIDC|Assam,Assam,Behiating AIDC,27.3948959,94.8974549
Moran Town|Assam,Assam,Moran Town,27.175724,94.9195154
Naharkatia|Assam,Assam,Naharkatia,27.286239,95.3258013
Namrup|Assam,Assam,Namrup,27.1891568,95.3479889
Duliajan|Assam,Assam,Duliajan,27.3559134,95.3192307
Duliajan No 1|Assam,Assam,Duliajan No 1,27.3559134,95.3192307
Sarupathar Bengali|Assam,Assam,Sarupathar Bengali,27.3355515,95.3193997
Haflong|Assam,Assam,Haflong,25.1825103,92.89840452
Mahur|Assam,Assam,Mahur,25.1406664,93.24816823
Maibong|Assam,Assam,Maibong,25.49442015,93.20453422
Umrangso|Assam,Assam,Umrangso,25.57369985,92.82165717
Goalpara|Assam,Assam,Goalpara,26.1783623,90.6226683
Damara Patpara|Assam,Assam,Damara Patpara,25.938763,90.7865655
Thekashu Pt 1|Assam,Assam,Thekashu Pt 1,26.1641342,90.6251541
Thekashu Pt 2|Assam,Assam,Thekashu Pt 2,26.1641342,90.6251541
Lakhipur|Assam,Assam,Lakhipur,26.0747089,90.26486487
Asudubi|Assam,Assam,Asudubi,26.0088811,90.6547768
Kharijapikon|Assam,Assam,Kharijapikon,26.0192626,90.6464802
Salpara Molandubi Pt 1|Assam,Assam,Salpara Molandubi Pt 1,26.0220555,90.682049
Bokakhat|Assam,Assam,Bokakhat,26.6935737,93.54536569
Dergaon|Assam,Assam,Dergaon,26.6912061,93.94939266
Golaghat|Assam,Assam,Golaghat,26.40490095,94.03209112
Barpathar|Assam,Assam,Barpathar,26.2765594,93.9021107
Sarupathar|Assam,Assam,Sarupathar,26.12758405,93.91268223
Hailakandi|Assam,Assam,Hailakandi,24.68845365,92.57381528
Lala|Assam,Assam,Lala,24.58312935,92.5950584
Doboka|Assam,Assam,Doboka,26.12909155,92.83590151
Jamunamukh|Assam,Assam,Jamunamukh,26.1034357,92.7471714
Borpukhuri|Assam,Assam,Borpukhuri,26.022576,92.8352731
Hojai|Assam,Assam,Hojai,26.00939085,92.84879014
Pub Dhaniram Pather|Assam,Assam,Pub Dhaniram Pather,26.0158855,92.8751691
Lanka|Assam,Assam,Lanka,25.91331045,93.02566787
Lumding|Assam,Assam,Lumding,25.7535433,93.1731676
Lumding Rly Colony|Assam,Assam,Lumding Rly Colony,25.7370893,93.2106111
Chekonidhara|Assam,Assam,Chekonidhara,26.707753,94.2205209
Jorhat|Assam,Assam,Jorhat,26.7577925,94.2079645
Kumar Kaibarta Gaon|Assam,Assam,Kumar Kaibarta Gaon,26.732336,94.2346171
Charingia Gaon|Assam,Assam,Charingia Gaon,26.7275088,94.1488173
Dhekorgorha|Assam,Assam,Dhekorgorha,26.7748743,94.1884983
Naubaisa Gaon|Assam,Assam,Naubaisa Gaon,26.7787939,94.2051476
Mariani|Assam,Assam,Mariani,26.60093175,94.33862409
Teok|Assam,Assam,Teok,26.8052556,94.43163467
Titabor Town|Assam,Assam,Titabor Town,26.5871342,94.1804
Bamun Sualkuchi|Assam,Assam,Bamun Sualkuchi,26.1894879,91.5668811
Majarkuri|Assam,Assam,Majarkuri,26.2651769,91.5293358
Niz Hajo|Assam,Assam,Niz Hajo,26.3209206,91.5608232
Sualkuchi|Assam,Assam,Sualkuchi,26.1699793,91.5709202
Changsari|Assam,Assam,Changsari,26.2615608,91.6940301
Dahali|Assam,Assam,Dahali,26.1076606,91.4845668
Kochpara|Assam,Assam,Kochpara,26.0955446,91.5136009
Nahira|Assam,Assam,Nahira,26.1091148,91.4806194
Palasbari|Assam,Assam,Palasbari,26.0037118,91.49609003
Rani|Assam,Assam,Rani,26.0443084,91.586251
Sanpara|Assam,Assam,Sanpara,26.0516043,91.4773114
Rangia|Assam,Assam,Rangia,26.4444441,91.6172816
Rangia IIDC|Assam,Assam,Rangia IIDC,26.3852123,91.6394667
Azara|Assam,Assam,Azara,26.09941665,91.64189638
Dharapur|Assam,Assam,Dharapur,26.13719495,91.62617078
Garal|Assam,Assam,Garal,26.1391111,91.6073718
Guwahati|Assam,Assam,Guwahati,26.1805978,91.753943
Majir Gaon|Assam,Assam,Majir Gaon,26.1363309,91.5668811
North Guwahati|Assam,Assam,North Guwahati,26.1929224,91.67568585
Chandrapur Bagicha|Assam,Assam,Chandrapur Bagicha,26.2265998,91.9172519
Dispur|Assam,Assam,Dispur,26.1513079,91.7933805
Digaru Gaon|Assam,Assam,Digaru Gaon,26.1538567,91.9477987
Sonapur Gaon|Assam,Assam,Sonapur Gaon,26.0904443,91.9416877
Bokajan|Assam,Assam,Bokajan,26.0235087,93.7707012
Diphu|Assam,Assam,Diphu,25.8563368,93.46496676
Laharijan Natun Bosti|Assam,Assam,Laharijan Natun Bosti,26.051542,93.300766
Dokmoka|Assam,Assam,Dokmoka,26.2109382,93.0518442
Howraghat|Assam,Assam,Howraghat,26.1128124,93.0357759
Badarpur|Assam,Assam,Badarpur,24.8199645,92.49167641
Badarpur Rly Town|Assam,Assam,Badarpur Rly Town,24.8615893,92.5618993
Mosli Pt 1|Assam,Assam,Mosli Pt 1,24.8649128,92.3591531
Kanisail Pt 1|Assam,Assam,Kanisail Pt 1,24.8294037,92.3542193
Karimganj|Assam,Assam,Karimganj,24.8483482,92.33221292
Gossaigaon|Assam,Assam,Gossaigaon,26.5406517,89.98104808
Kokrajhar|Assam,Assam,Kokrajhar,26.58687695,90.29293105
Salakati|Assam,Assam,Salakati,26.440636,90.3485961
Bihpuria|Assam,Assam,Bihpuria,27.05893475,93.95876972
Dhakuakhana|Assam,Assam,Dhakuakhana,27.23574335,94.4912859
Bandardewa IID|Assam,Assam,Bandardewa IID,27.0951567,93.8273673
Narayanpur|Assam,Assam,Narayanpur,26.96392335,93.82558574
North Lakhimpur|Assam,Assam,North Lakhimpur,27.1609011,94.16266801
Kamalabaria NC|Assam,Assam,Kamalabaria NC,27.0016172,94.2242981
Bhuragaon|Assam,Assam,Bhuragaon,26.3988238,92.2507317
Morigaon|Assam,Assam,Morigaon,26.2551482,92.3290878
Jagiroad|Assam,Assam,Jagiroad,26.1258644,92.2008692
Nakhula Grant|Assam,Assam,Nakhula Grant,26.1204866,92.2150586
Tegheria|Assam,Assam,Tegheria,26.1247084,92.2285864
Dhing|Assam,Assam,Dhing,26.4449658,92.52682282
Bhomoraguri AIDC|Assam,Assam,Bhomoraguri AIDC,26.5625423,92.9013692
Kampur Town|Assam,Assam,Kampur Town,26.1734944,92.6611233
Nagaon|Assam,Assam,Nagaon,26.30414915,92.71605974
Raha|Assam,Assam,Raha,26.2006913,92.51459233
Rupahi Town|Assam,Assam,Rupahi Town,26.413102,92.7419479
Marowa|Assam,Assam,Marowa,26.3735673,91.4652217
Narayanpur Nalbari|Assam,Assam,Narayanpur Nalbari,26.2853315,91.3505107
Nalbari|Assam,Assam,Nalbari,26.42386165,91.45122755
Niz Bahjani|Assam,Assam,Niz Bahjani,26.3857105,91.431389
Bangaon|Assam,Assam,Bangaon,26.4021719,91.3768993
Belsor|Assam,Assam,Belsor,26.383854,91.349695
Kakaya|Assam,Assam,Kakaya,26.3651007,91.3438469
Pipalibari|Assam,Assam,Pipalibari,26.3912162,91.3295602
Rupiabathan|Assam,Assam,Rupiabathan,26.4159173,91.3589807
Tihu|Assam,Assam,Tihu,26.4776462,91.30657079
Amguri|Assam,Assam,Amguri,26.8357988,94.55818795
Nazira|Assam,Assam,Nazira,26.8622087,94.71831674
Sivasagar|Assam,Assam,Sivasagar,26.9834936,94.6394226
Rangapara|Assam,Assam,Rangapara,26.8177808,92.6862372
Dhekiajuli|Assam,Assam,Dhekiajuli,26.7301754,92.47850678
Barika Chuburi|Assam,Assam,Barika Chuburi,26.6337851,92.8094839
Majgaon|Assam,Assam,Majgaon,26.6487089,92.7904302
Tezpur|Assam,Assam,Tezpur,26.61695705,92.76500717
Mankachar|Assam,Assam,Mankachar,25.62963265,89.93159384
Doom Dooma|Assam,Assam,Doom Dooma,27.63152805,95.58880965
Rupai Siding|Assam,Assam,Rupai Siding,27.5907817,95.5537351
Borgolai Gt 2|Assam,Assam,Borgolai Gt 2,27.2855619,95.7148459
Digboi|Assam,Assam,Digboi,27.3956145,95.614868
Lido Tikok|Assam,Assam,Lido Tikok,27.3054125,95.8195616
Lido Town|Assam,Assam,Lido Town,27.2945211,95.73688
Margherita|Assam,Assam,Margherita,27.438398,95.74098236
Chapakhowa Town|Assam,Assam,Chapakhowa Town,27.9232314,95.764631
Makum|Assam,Assam,Makum,27.4845427,95.4381283
Tinsukia|Assam,Assam,Tinsukia,27.52016575,95.53063473
Tangla|Assam,Assam,Tangla,26.6571914,91.9052083
Kalaigaon Town Part|Assam,Assam,Kalaigaon Town Part,26.5894896,91.9667483
Udalguri|Assam,Assam,Udalguri,26.7503815,92.0977245
Donkamokam|Assam,Assam,Donkamokam,25.9334326,92.7083287
Hamren|Assam,Assam,Hamren,25.8452623,92.5746202
Araria|Bihar,Bihar,Araria,26.15720995,87.4650597
Forbesganj|Bihar,Bihar,Forbesganj,26.27836065,87.29875647
Jogabani|Bihar,Bihar,Jogabani,26.398946,87.2641954
Arwal|Bihar,Bihar,Arwal,25.23601045,84.6726586
Aurangabad|Bihar,Bihar,Aurangabad,24.786306,84.41448983
Daudnagar|Bihar,Bihar,Daudnagar,25.04398435,84.43228972
Hanspura|Bihar,Bihar,Hanspura,25.0583897,84.5479868
Nabinagar|Bihar,Bihar,Nabinagar,24.642785,84.09682117
Obra|Bihar,Bihar,Obra,24.93771665,84.4326295
Rafiganj|Bihar,Bihar,Rafiganj,24.83751085,84.59190139
Amarpur|Bihar,Bihar,Amarpur,25.0194385,86.89300127
Banka|Bihar,Bihar,Banka,24.8655681,86.87278642
Bakhri|Bihar,Bihar,Bakhri,25.5744305,86.24302944
Balia|Bihar,Bihar,Balia,25.37902435,86.30805637
Bihta|Bihar,Bihar,Bihta,25.4181638,86.1271542
Malhipur|Bihar,Bihar,Malhipur,25.4060246,86.021453
Begusarai|Bihar,Bihar,Begusarai,25.4138614,86.1348858
Laruara|Bihar,Bihar,Laruara,25.4609645,86.1268337
Mansur Chak|Bihar,Bihar,Mansur Chak,25.6253692,85.9215106
Barauni|Bihar,Bihar,Barauni,25.43145435,86.02837532
Teghra|Bihar,Bihar,Teghra,25.4728977,85.93713642
Bhagalpur|Bihar,Bihar,Bhagalpur,25.2494829,86.9828131
Habibpur|Bihar,Bihar,Habibpur,25.2287873,86.9609123
Puraini|Bihar,Bihar,Puraini,25.1418692,86.975345
Kahalgaon|Bihar,Bihar,Kahalgaon,25.26518945,87.28354135
Naugachhia|Bihar,Bihar,Naugachhia,25.421416,87.09090822
Sultanganj|Bihar,Bihar,Sultanganj,25.19965055,86.74092428
Arrah|Bihar,Bihar,Arrah,25.62345725,84.59683869
Behea|Bihar,Bihar,Behea,25.58113695,84.41859954
Jagdishpur|Bihar,Bihar,Jagdishpur,25.4823507,84.45675373
Koilwar|Bihar,Bihar,Koilwar,25.5798983,84.7570618
Piro|Bihar,Bihar,Piro,25.33762635,84.35406484
Shahpur|Bihar,Bihar,Shahpur,25.66420085,84.42886694
Buxar|Bihar,Bihar,Buxar,25.5620715,84.01567205
Dumraon|Bihar,Bihar,Dumraon,25.5238346,84.15995314
Darbhanga|Bihar,Bihar,Darbhanga,26.156999,85.8995065
Benipur|Bihar,Bihar,Benipur,26.07535455,86.1244902
Padri|Bihar,Bihar,Padri,25.9738609,86.1510143
Bodh Gaya|Bihar,Bihar,Bodh Gaya,24.6962612,84.9937642
Gaya|Bihar,Bihar,Gaya,24.7964355,85.0079563
Bara|Bihar,Bihar,Bara,24.8733756,84.9898367
Sherghati|Bihar,Bihar,Sherghati,24.59393895,84.84789029
Tikari|Bihar,Bihar,Tikari,24.9618994,84.85652449
Barauli|Bihar,Bihar,Barauli,26.39657885,84.60045134
Gopalganj|Bihar,Bihar,Gopalganj,26.53772425,84.45849321
Hathua|Bihar,Bihar,Hathua,26.3660719,84.25933078
Kataiya|Bihar,Bihar,Kataiya,26.563057,84.079641
Mirganj|Bihar,Bihar,Mirganj,26.365964,84.3373624
Jamui|Bihar,Bihar,Jamui,24.96785205,86.17351147
Jhajha|Bihar,Bihar,Jhajha,24.784728,86.41149195
Tola Baliadih|Bihar,Bihar,Tola Baliadih,24.7284834,86.4325165
Tola Chain|Bihar,Bihar,Tola Chain,24.7349437,86.4091845
Tola Pairamatihana|Bihar,Bihar,Tola Pairamatihana,24.6957205,86.3427022
Jehanabad|Bihar,Bihar,Jehanabad,25.22324025,84.95645427
Makhdumpur|Bihar,Bihar,Makhdumpur,25.0739404,84.98787294
Bhabua|Bihar,Bihar,Bhabua,25.07634815,83.63359776
Anwari|Bihar,Bihar,Anwari,25.1571355,83.6255313
Ramgarh|Bihar,Bihar,Ramgarh,25.30401285,83.68084425
Raghunathpur|Bihar,Bihar,Raghunathpur,25.644989,87.9174685
Katihar|Bihar,Bihar,Katihar,25.55047585,87.59414681
Manihari|Bihar,Bihar,Manihari,25.3786366,87.58954325
Gogri Jamalpur|Bihar,Bihar,Gogri Jamalpur,25.4086683,86.6485137
Khagaria|Bihar,Bihar,Khagaria,25.51958905,86.42645458
Bahadurganj|Bihar,Bihar,Bahadurganj,26.2702242,87.83727628
Kishanganj|Bihar,Bihar,Kishanganj,26.1304353,87.94010318
Thakurganj|Bihar,Bihar,Thakurganj,26.39382495,88.09667285
Barahiya|Bihar,Bihar,Barahiya,25.26367585,86.00538601
Lakhisarai|Bihar,Bihar,Lakhisarai,25.1677029,86.05935924
Madhepura|Bihar,Bihar,Madhepura,25.9259562,86.82042961
Murliganj|Bihar,Bihar,Murliganj,25.87561585,86.93670782
Singheshwar|Bihar,Bihar,Singheshwar,26.0257819,86.81567595
Ghoghardiha|Bihar,Bihar,Ghoghardiha,26.2903081,86.45438831
Jainagar|Bihar,Bihar,Jainagar,26.5810243,86.13650978
Jhanjharpur|Bihar,Bihar,Jhanjharpur,26.2534126,86.2786744
Madhubani|Bihar,Bihar,Madhubani,26.3270856,86.02271839
Pandual|Bihar,Bihar,Pandual,26.2566339,86.0835682
Satghara|Bihar,Bihar,Satghara,26.4265708,86.2646193
Asarganj|Bihar,Bihar,Asarganj,25.1759516,86.67789164
Paria|Bihar,Bihar,Paria,25.2766268,86.5743579
Jamalpur|Bihar,Bihar,Jamalpur,25.3297912,86.45677665
Munger|Bihar,Bihar,Munger,25.38696305,86.49981754
Kharagpur|Bihar,Bihar,Kharagpur,25.13317305,86.52504036
Gazipur|Bihar,Bihar,Gazipur,25.0942851,86.6850217
Motipur|Bihar,Bihar,Motipur,26.25591,85.1694167
Kanti|Bihar,Bihar,Kanti,26.181947,85.27110909
Muzaffarpur|Bihar,Bihar,Muzaffarpur,26.1667052,85.4166314
Sahebganj|Bihar,Bihar,Sahebganj,26.253086,84.94329919
Biharsharif|Bihar,Bihar,Biharsharif,25.2053052,85.5146116
Ekangar Sarai|Bihar,Bihar,Ekangar Sarai,25.2220539,85.2298038
Harnaut|Bihar,Bihar,Harnaut,25.3822038,85.51980767
Hilsa|Bihar,Bihar,Hilsa,25.3016141,85.24944009
Islampur|Bihar,Bihar,Islampur,25.09734145,85.26190556
Rajgir|Bihar,Bihar,Rajgir,25.0299973,85.4207368
Silao|Bihar,Bihar,Silao,25.0952182,85.45943666
Hisua|Bihar,Bihar,Hisua,24.84559185,85.39612527
Nawada|Bihar,Bihar,Nawada,24.9347591,85.54884437
Rajauli|Bihar,Bihar,Rajauli,24.6348971,85.56118701
Warisaliganj|Bihar,Bihar,Warisaliganj,24.99210665,85.61551093
Bagaha|Bihar,Bihar,Bagaha,27.05901115,84.20646375
Bettiah|Bihar,Bihar,Bettiah,26.79107275,84.56010679
Kargahia Purab|Bihar,Bihar,Kargahia Purab,26.7947029,84.5353247
Tola Mansaraut|Bihar,Bihar,Tola Mansaraut,26.8051321,84.5392558
Chanpatia|Bihar,Bihar,Chanpatia,26.8955688,84.51790403
Kumarbagh|Bihar,Bihar,Kumarbagh,26.8742951,84.5120713
Narkatiaganj|Bihar,Bihar,Narkatiaganj,27.09688815,84.45853443
Ramnagar|Bihar,Bihar,Ramnagar,27.29093925,84.29361486
Bakhtiarpur|Bihar,Bihar,Bakhtiarpur,25.46128375,85.48557922
Barh|Bihar,Bihar,Barh,25.45016275,85.7027652
Bihta Patna|Bihar,Bihar,Bihta Patna,25.5618295,84.86651942
Pareo|Bihar,Bihar,Pareo,25.55869535,84.80167284
Bikram|Bihar,Bihar,Bikram,25.4516837,84.8479883
Patna|Bihar,Bihar,Patna,25.6093239,85.1235252
Fatwah|Bihar,Bihar,Fatwah,25.4763264,85.23785257
Khusrupur|Bihar,Bihar,Khusrupur,25.4554328,85.37099417
Maner|Bihar,Bihar,Maner,25.6603858,84.90893995
Masaurhi|Bihar,Bihar,Masaurhi,25.3516471,84.98734799
Mokameh|Bihar,Bihar,Mokameh,25.4058043,85.89155425
Naubatpur|Bihar,Bihar,Naubatpur,25.47507215,84.96708614
Janpur|Bihar,Bihar,Janpur,25.3008263,84.8945709
Areraj|Bihar,Bihar,Areraj,26.5528394,84.6662199
Motihari|Bihar,Bihar,Motihari,26.6465969,84.9091552
Chakia|Bihar,Bihar,Chakia,26.4106892,85.0493253
Dhaka|Bihar,Bihar,Dhaka,26.6581484,85.1601281
Kesaria|Bihar,Bihar,Kesaria,26.3529259,84.8711256
Madhuban|Bihar,Bihar,Madhuban,26.4414497,85.1386264
Mehsi|Bihar,Bihar,Mehsi,26.3562795,85.098517
Pakri Dayal|Bihar,Bihar,Pakri Dayal,26.5651315,85.0613267
Raxaul Bazar|Bihar,Bihar,Raxaul Bazar,26.9797677,84.8515804
Sugauli|Bihar,Bihar,Sugauli,26.7584464,84.7420032
Banmankhi Bazar|Bihar,Bihar,Banmankhi Bazar,25.8880153,87.1863208
Kasba|Bihar,Bihar,Kasba,25.8537812,87.5361881
Purnea|Bihar,Bihar,Purnea,25.76425665,87.41509956
Bikramganj|Bihar,Bihar,Bikramganj,25.2187734,84.23253496
Chanari|Bihar,Bihar,Chanari,24.9153571,83.7947973
Koath|Bihar,Bihar,Koath,25.3247313,84.2581695
Dehri|Bihar,Bihar,Dehri,24.9258862,84.17287232
Nasrigagnj|Bihar,Bihar,Nasrigagnj,25.0519804,84.3289251
Nokha|Bihar,Bihar,Nokha,25.08315995,84.09316347
Telkap|Bihar,Bihar,Telkap,24.7058405,84.0054969
Sasaram|Bihar,Bihar,Sasaram,24.9001003,84.01821107
Saraiya|Bihar,Bihar,Saraiya,24.99954,83.8446502
Saharsa|Bihar,Bihar,Saharsa,25.8758962,86.5926702
Dalsinghsarai|Bihar,Bihar,Dalsinghsarai,25.67270565,85.81236675
Bhagirathpur|Bihar,Bihar,Bhagirathpur,25.8900281,85.7781977
Mohiuddinagar|Bihar,Bihar,Mohiuddinagar,25.56302,85.70930027
Rosera|Bihar,Bihar,Rosera,25.7798366,86.04254408
Samastipur|Bihar,Bihar,Samastipur,25.88078985,85.73886924
Mathurapur|Bihar,Bihar,Mathurapur,25.869738,85.7910095
Chapra|Bihar,Bihar,Chapra,25.7733443,84.78497717
Sanrha|Bihar,Bihar,Sanrha,25.8020186,84.7498371
Dighwara|Bihar,Bihar,Dighwara,25.74679135,84.99536647
Marhaura|Bihar,Bihar,Marhaura,25.9302403,84.79496709
Revelganj|Bihar,Bihar,Revelganj,25.7769093,84.68234858
Sonepur|Bihar,Bihar,Sonepur,25.69692585,85.135772
Barbigha|Bihar,Bihar,Barbigha,25.20839695,85.77070002
Sheikhpura|Bihar,Bihar,Sheikhpura,25.1500823,85.87663918
Sheohar|Bihar,Bihar,Sheohar,26.5157513,85.28489531
Bairgania|Bihar,Bihar,Bairgania,26.70214275,85.28971176
Belsand|Bihar,Bihar,Belsand,26.4322849,85.39526257
Sitamarhi|Bihar,Bihar,Sitamarhi,26.666667,85.5
Janakpur Road|Bihar,Bihar,Janakpur Road,26.468785,85.7008073
Maharajganj|Bihar,Bihar,Maharajganj,26.14101105,84.53179116
Mairwa|Bihar,Bihar,Mairwa,26.2386392,84.16270658
Siwan|Bihar,Bihar,Siwan,26.2632466,84.32254962
Birpur|Bihar,Bihar,Birpur,26.5151843,87.0084605
Nirmali|Bihar,Bihar,Nirmali,26.3788754,86.73257324
Supaul|Bihar,Bihar,Supaul,26.0852704,86.57831756
Hajipur|Bihar,Bihar,Hajipur,25.7205805,85.25555961
Lalganj|Bihar,Bihar,Lalganj,25.8518473,85.1906392
Mahnar Bazar|Bihar,Bihar,Mahnar Bazar,25.6141066,85.4865371
Vaishali|Bihar,Bihar,Vaishali,25.95322565,85.1445776
Chandigarh|Chandigarh,Chandigarh,Chandigarh,30.72984395,76.78414567
Balod|Chhattisgarh,Chhattisgarh,Balod,20.7272006,81.2054198
Chikhal Kasa|Chhattisgarh,Chhattisgarh,Chikhal Kasa,20.5999157,81.0775354
Dalli Rajhara|Chhattisgarh,Chhattisgarh,Dalli Rajhara,20.5884403,81.071724
Doundi|Chhattisgarh,Chhattisgarh,Doundi,20.489472,81.0869171
Daundi Lohara|Chhattisgarh,Chhattisgarh,Daundi Lohara,20.792862,81.0681491
Arjunda|Chhattisgarh,Chhattisgarh,Arjunda,20.9446209,81.2036278
Gunderdehi|Chhattisgarh,Chhattisgarh,Gunderdehi,20.92656005,81.29455346
Gurur|Chhattisgarh,Chhattisgarh,Gurur,20.6829433,81.4016832
Baloda Bazar|Chhattisgarh,Chhattisgarh,Baloda Bazar,21.657443,82.155968
Lawan|Chhattisgarh,Chhattisgarh,Lawan,21.6428848,82.338407
Bhatapara|Chhattisgarh,Chhattisgarh,Bhatapara,21.7370549,81.947318
Bhatgaon|Chhattisgarh,Chhattisgarh,Bhatgaon,21.6561537,82.8085958
Bilaigarh|Chhattisgarh,Chhattisgarh,Bilaigarh,21.6376196,82.7222045
Kasdol|Chhattisgarh,Chhattisgarh,Kasdol,21.6205618,82.424516
Tundra|Chhattisgarh,Chhattisgarh,Tundra,21.6773137,82.6078205
Palari|Chhattisgarh,Chhattisgarh,Palari,21.5387435,82.1686438
Hirmi|Chhattisgarh,Chhattisgarh,Hirmi,21.5453421,81.9367552
Simga|Chhattisgarh,Chhattisgarh,Simga,21.6265093,81.7055997
Balrampur|Chhattisgarh,Chhattisgarh,Balrampur,23.6080538,83.6190618
Rajpur|Chhattisgarh,Chhattisgarh,Rajpur,23.3353504,83.4104309
Ramanujganj|Chhattisgarh,Chhattisgarh,Ramanujganj,23.806378,83.6998108
Kusmi|Chhattisgarh,Chhattisgarh,Kusmi,23.39324325,83.86671675
Wadrafnagar|Chhattisgarh,Chhattisgarh,Wadrafnagar,23.75950245,83.20966892
Bastar|Chhattisgarh,Chhattisgarh,Bastar,19.2092928,81.9326448
Adawal|Chhattisgarh,Chhattisgarh,Adawal,19.067709,82.0594594
Jagdalpur|Chhattisgarh,Chhattisgarh,Jagdalpur,19.0870758,82.0235715
Bemetara|Chhattisgarh,Chhattisgarh,Bemetara,21.7140465,81.535504
